Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
41.7,143.8,6.0,9.0,4.8,149.1,1,Bhuttan,+1
57.4,145.4,11.5,8.6,3.8,148.0,0,Assam,-1
63.5,155.2,12.6,9.3,7.1,158.7,1,Bhuttan,+1
45.5,142.0,6.1,14.5,6.2,146.1,1,Bhuttan,+1
61.4,135.7,16.6,9.8,2.1,138.2,0,Assam,-1
42.5,144.9,1.5,7.9,3.5,147.4,0,Assam,-1
50.8,159.9,9.7,9.9,5.1,162.4,0,Assam,-1
35.3,152.2,4.1,13.1,6.4,155.7,1,Bhuttan,+1
40.3,162.4,13.7,7.7,5.4,164.9,0,Assam,-1
34.6,147.9,12.7,9.9,5.5,154.1,1,Bhuttan,+1
29.8,133.2,3.5,12.0,5.4,139.7,0,Bhuttan,+1
57.8,145.3,7.6,11.5,5.9,148.8,1,Bhuttan,+1
51.2,146.0,7.6,5.7,4.1,148.5,0,Assam,-1
53.7,161.7,7.1,11.3,6.6,165.4,1,Bhuttan,+1
44.1,148.3,18.1,8.8,3.3,150.8,0,Assam,-1
38.0,152.2,9.7,7.6,5.1,154.7,0,Assam,-1
37.0,145.4,8.2,8.2,5.0,148.2,0,Assam,-1
43.1,158.0,12.6,4.7,5.7,163.3,1,Bhuttan,+1
69.3,163.9,12.1,6.1,4.4,166.4,0,Assam,-1
56.2,144.3,13.1,5.4,5.8,146.8,0,Assam,-1
38.1,160.8,11.6,12.7,5.6,165.8,1,Bhuttan,+1
42.7,137.2,8.3,9.6,7.0,142.5,0,Bhuttan,+1
48.7,156.9,15.3,8.9,6.9,164.6,1,Bhuttan,+1
74.4,153.2,14.6,7.8,6.8,155.7,0,Assam,-1
47.3,127.2,8.3,12.7,8.1,133.5,1,Bhuttan,+1
44.0,139.8,4.2,6.1,6.4,142.3,0,Assam,-1
49.2,135.9,14.2,7.7,3.2,138.4,1,Assam,-1
55.1,144.7,7.7,5.3,5.2,147.2,0,Assam,-1
33.7,146.8,13.3,8.0,6.2,150.3,1,Bhuttan,+1
48.9,149.7,21.9,6.9,3.3,152.2,0,Assam,-1
63.2,176.2,9.5,7.3,3.7,178.7,0,Assam,-1
54.5,139.8,10.3,7.7,6.6,142.3,0,Assam,-1
48.0,124.9,11.4,5.0,4.4,129.5,0,Assam,-1
34.6,149.3,9.8,8.9,6.7,152.8,1,Bhuttan,+1
32.4,139.4,16.3,6.5,3.8,141.9,0,Assam,-1
59.3,152.2,13.0,4.7,4.2,154.7,0,Assam,-1
44.2,151.5,15.2,7.3,4.8,154.0,0,Assam,-1
43.5,162.9,4.9,7.9,6.7,165.4,0,Assam,-1
52.8,141.1,7.2,11.5,5.7,146.9,1,Bhuttan,+1
58.3,154.6,15.0,6.2,6.6,157.1,0,Assam,-1
36.2,148.4,12.8,6.7,4.0,150.9,0,Assam,-1
59.4,130.4,4.8,12.2,5.3,140.3,1,Bhuttan,+1
37.6,162.1,9.1,8.1,5.2,164.6,0,Assam,-1
42.9,153.7,13.0,6.3,4.4,156.2,0,Assam,-1
67.8,138.2,11.7,9.6,4.1,140.7,0,Assam,-1
60.1,136.2,15.8,11.1,5.1,139.7,1,Bhuttan,+1
43.7,132.4,4.4,9.3,5.8,138.8,0,Bhuttan,+1
56.2,143.4,13.8,7.8,5.1,145.9,0,Assam,-1
49.3,157.4,9.7,11.3,3.7,160.9,1,Bhuttan,+1
51.2,147.4,7.4,7.0,5.3,149.9,0,Assam,-1
32.3,152.0,18.5,7.2,4.4,154.5,0,Assam,-1
40.8,137.3,14.7,12.6,6.1,140.8,0,Bhuttan,+1
50.6,155.6,13.6,10.1,4.9,159.1,1,Bhuttan,+1
62.9,141.2,9.4,11.4,7.1,147.4,1,Bhuttan,+1
52.5,155.8,16.2,5.4,4.6,158.3,0,Assam,-1
47.7,141.5,11.4,9.4,5.3,147.6,1,Bhuttan,+1
42.5,147.1,14.9,12.6,8.2,154.1,1,Bhuttan,+1
25.6,161.4,7.8,6.8,5.9,163.9,0,Assam,-1
57.8,150.2,10.8,10.1,6.1,154.0,0,Assam,-1
46.0,131.0,13.2,7.0,4.7,133.5,0,Assam,-1
43.3,158.9,21.4,9.7,6.2,164.7,1,Bhuttan,+1
49.3,131.8,10.7,9.2,4.5,134.3,0,Assam,-1
58.2,144.0,8.1,3.5,4.5,148.2,0,Assam,-1
36.2,130.1,3.4,10.1,5.6,135.0,1,Bhuttan,+1
56.7,137.9,14.1,3.2,5.6,140.4,0,Assam,-1
45.1,138.3,6.7,12.8,5.2,141.8,1,Bhuttan,+1
35.7,141.6,16.9,7.6,4.5,145.1,1,Bhuttan,+1
47.4,149.5,10.4,14.3,9.3,154.9,1,Bhuttan,+1
42.3,142.6,2.5,8.3,5.4,148.2,1,Bhuttan,+1
61.3,128.8,11.7,10.1,4.8,134.9,0,Assam,-1
45.0,140.4,9.6,8.7,5.4,142.9,0,Assam,-1
27.3,139.2,13.6,10.6,5.5,142.7,1,Bhuttan,+1
62.9,142.0,17.0,7.7,4.1,144.5,0,Assam,-1
42.2,136.6,10.8,11.9,5.6,142.8,1,Bhuttan,+1
27.2,130.1,11.3,8.7,4.5,133.2,0,Assam,-1
38.9,134.4,4.1,9.8,6.0,140.6,1,Bhuttan,+1
35.4,153.4,10.3,9.6,6.2,155.9,0,Assam,-1
47.5,141.2,7.4,8.0,4.3,143.7,0,Assam,-1
59.1,133.7,12.6,7.4,5.6,136.2,1,Assam,-1
49.8,157.2,7.8,7.4,5.6,159.7,0,Assam,-1
47.0,149.5,5.6,7.5,5.2,152.0,0,Assam,-1
44.0,122.0,5.2,12.2,6.9,127.0,1,Bhuttan,+1
52.1,153.6,13.0,9.8,4.6,156.1,0,Assam,-1
26.7,128.4,7.8,8.6,4.7,137.0,0,Bhuttan,+1
73.4,142.5,10.0,7.5,6.0,145.0,0,Assam,-1
42.0,143.9,14.2,10.0,5.2,147.4,1,Bhuttan,+1
51.7,140.4,13.3,8.3,5.6,146.8,1,Bhuttan,+1
19.1,126.3,3.8,10.1,6.8,130.4,1,Bhuttan,+1
58.8,165.5,6.7,5.8,3.7,168.0,0,Assam,-1
60.7,151.9,7.8,8.4,5.5,154.4,0,Assam,-1
44.3,145.3,18.8,9.9,6.3,152.3,1,Bhuttan,+1
52.4,126.6,6.1,10.2,3.3,134.5,0,Bhuttan,+1
53.7,143.2,5.6,10.0,4.9,148.0,1,Bhuttan,+1
47.7,145.1,10.0,10.5,5.5,148.6,1,Bhuttan,+1
35.8,130.0,3.5,9.7,6.1,136.6,1,Bhuttan,+1
55.2,136.3,15.7,9.4,6.4,138.8,0,Assam,-1
53.1,151.8,8.9,9.8,4.9,157.3,1,Bhuttan,+1
46.2,154.8,11.9,9.7,4.4,157.3,0,Assam,-1
59.6,166.6,10.4,6.3,6.1,171.4,1,Bhuttan,+1
57.8,160.1,6.3,12.7,5.4,163.6,1,Bhuttan,+1
61.6,138.5,19.3,5.8,4.2,141.0,0,Assam,-1
47.6,147.7,14.3,13.3,5.2,152.1,1,Bhuttan,+1
28.6,155.7,11.8,9.6,6.5,158.2,0,Assam,-1
38.7,161.2,15.1,8.9,5.3,163.7,0,Assam,-1
37.0,142.6,8.6,10.1,4.3,146.1,1,Bhuttan,+1
64.3,116.0,13.9,8.6,4.8,119.1,0,Assam,-1
54.4,146.0,4.6,9.8,5.6,149.5,1,Bhuttan,+1
56.6,135.9,12.1,11.6,7.1,138.4,0,Assam,-1
49.6,163.4,15.0,5.2,3.4,165.9,0,Assam,-1
62.3,138.0,11.9,10.8,3.9,140.5,0,Assam,-1
35.5,150.4,5.2,8.9,4.5,153.8,0,Assam,-1
35.1,151.7,14.1,12.4,4.9,155.2,1,Bhuttan,+1
49.4,145.4,4.9,10.4,6.4,148.9,1,Bhuttan,+1
35.9,150.4,15.8,6.6,4.8,152.9,0,Assam,-1
36.2,156.5,8.9,11.3,6.1,161.6,1,Bhuttan,+1
51.6,127.6,10.9,8.2,4.2,130.1,1,Assam,-1
51.8,142.2,7.9,8.0,6.3,148.5,1,Bhuttan,+1
50.9,142.8,19.7,5.8,4.8,145.3,0,Assam,-1
46.3,134.4,4.5,8.8,6.4,140.4,1,Bhuttan,+1
51.4,144.1,5.0,10.4,7.4,150.7,1,Bhuttan,+1
50.1,150.6,13.7,7.7,7.1,153.1,0,Assam,-1
55.7,156.8,16.1,6.0,5.6,159.3,0,Assam,-1
65.0,153.2,15.2,6.4,3.9,155.7,0,Assam,-1
61.8,148.5,9.6,7.5,5.5,154.4,1,Bhuttan,+1
27.5,140.1,12.4,9.3,6.8,145.5,0,Bhuttan,+1
54.0,155.9,3.5,13.4,5.2,161.6,1,Bhuttan,+1
38.1,159.6,12.0,6.8,4.0,162.3,0,Assam,-1
43.9,138.8,18.9,8.9,5.3,142.3,1,Bhuttan,+1
64.4,129.6,13.5,10.8,2.8,133.0,0,Assam,-1
28.6,130.0,5.7,11.4,4.9,138.2,1,Bhuttan,+1
29.1,172.1,8.5,7.6,5.4,174.6,0,Assam,-1
45.0,146.8,9.8,6.8,5.8,149.3,0,Assam,-1
46.9,144.9,17.2,9.9,4.3,147.4,0,Assam,-1
47.8,138.8,8.9,9.3,6.0,141.3,0,Assam,-1
43.8,157.4,11.8,7.1,3.8,159.9,0,Assam,-1
30.5,134.4,10.1,14.5,6.7,137.9,0,Bhuttan,+1
57.6,146.5,6.9,7.7,7.0,149.0,0,Assam,-1
39.8,159.8,15.9,7.8,4.5,162.3,1,Assam,-1
54.2,137.1,10.3,9.5,7.4,140.6,1,Bhuttan,+1
49.1,145.4,15.3,11.1,3.2,147.9,0,Assam,-1
28.8,154.4,13.3,8.6,4.2,156.9,0,Assam,-1
64.4,149.1,9.6,6.0,7.5,152.6,1,Bhuttan,+1
38.3,131.2,9.3,8.9,3.7,133.7,0,Assam,-1
49.6,151.4,11.7,9.4,5.0,155.5,0,Assam,-1
36.3,141.8,5.5,11.4,6.7,146.5,1,Bhuttan,+1
31.7,128.8,13.1,7.1,5.5,131.3,1,Assam,-1
39.4,165.0,10.2,8.2,5.6,168.8,0,Assam,-1
39.6,155.7,9.0,9.3,4.4,159.2,1,Bhuttan,+1
53.6,123.7,12.4,7.0,5.5,126.2,0,Assam,-1
46.0,146.4,14.1,6.0,5.9,148.9,0,Assam,-1
38.4,160.4,8.4,13.0,5.6,167.3,1,Bhuttan,+1
44.1,149.4,16.4,7.7,6.8,152.9,1,Bhuttan,+1
35.9,141.0,4.3,10.9,6.2,148.8,1,Bhuttan,+1
45.6,145.9,10.0,10.1,5.7,149.4,1,Bhuttan,+1
36.5,148.2,7.7,5.8,6.4,150.7,0,Assam,-1
45.1,153.6,3.4,8.6,5.3,158.0,1,Bhuttan,+1
56.3,138.8,10.3,9.5,3.6,141.3,0,Assam,-1
51.0,143.2,11.5,7.2,4.7,145.7,0,Assam,-1
47.6,155.2,13.0,9.6,6.3,158.7,1,Bhuttan,+1
43.0,143.5,17.3,7.9,3.3,146.0,0,Assam,-1
41.8,141.9,20.2,9.4,6.5,147.7,1,Bhuttan,+1
54.0,143.3,19.8,13.0,6.7,146.8,1,Bhuttan,+1
48.5,148.9,6.8,8.5,7.1,151.5,0,Assam,-1
50.1,156.6,3.6,7.1,4.5,159.1,0,Assam,-1
63.1,151.0,15.2,7.0,5.7,153.5,0,Assam,-1
53.1,131.8,12.2,6.0,5.0,135.2,0,Assam,-1
62.1,136.5,9.0,8.8,4.1,140.1,0,Assam,-1
42.2,137.3,6.2,9.5,5.5,140.8,0,Bhuttan,+1
42.9,148.1,18.5,11.1,5.4,152.9,1,Bhuttan,+1
36.8,149.1,8.4,8.8,5.7,152.6,1,Bhuttan,+1
30.0,137.8,10.0,6.9,5.3,140.3,0,Assam,-1
52.2,151.6,5.6,8.0,5.3,155.1,1,Bhuttan,+1
61.9,165.9,7.0,7.5,5.6,168.4,0,Assam,-1
34.9,139.1,11.7,9.6,5.4,141.6,0,Assam,-1
64.4,161.9,11.1,7.5,5.6,164.4,0,Assam,-1
57.2,134.1,9.8,11.4,6.8,143.8,0,Bhuttan,+1
57.0,151.0,20.4,11.5,6.3,154.5,1,Bhuttan,+1
37.3,136.5,11.4,8.1,5.6,140.0,0,Bhuttan,+1
44.3,155.8,13.4,9.4,3.7,158.7,1,Assam,-1
27.8,135.3,11.4,7.5,7.0,137.8,1,Assam,-1
66.7,141.7,14.5,9.1,2.4,144.2,0,Assam,-1
45.8,145.8,4.8,11.3,5.6,150.5,1,Bhuttan,+1
65.9,145.2,-1.4,11.4,5.4,152.5,1,Bhuttan,+1
47.2,144.7,0.6,12.8,6.6,149.2,1,Bhuttan,+1
56.0,146.5,13.0,8.6,4.8,149.0,0,Assam,-1
29.4,142.6,12.9,8.8,6.6,148.2,1,Bhuttan,+1
46.8,147.2,12.6,9.9,5.4,149.7,0,Assam,-1
34.5,166.4,15.6,11.0,5.2,171.0,0,Assam,-1
53.6,152.6,9.5,7.7,5.1,156.1,1,Bhuttan,+1
59.6,155.5,10.1,8.8,5.9,158.0,0,Assam,-1
46.4,154.0,2.6,11.3,7.8,160.8,1,Bhuttan,+1
61.5,139.6,12.1,7.8,5.5,142.1,0,Assam,-1
44.8,141.1,6.4,8.6,6.6,148.3,1,Bhuttan,+1
54.5,176.9,15.8,10.9,6.5,182.4,1,Bhuttan,+1
40.1,119.1,14.4,10.1,6.6,125.1,1,Bhuttan,+1
42.5,161.6,7.5,8.9,5.7,164.1,0,Assam,-1
45.9,162.8,4.8,8.0,4.9,165.3,0,Assam,-1
50.0,138.3,10.7,5.7,5.2,140.8,0,Assam,-1
47.5,150.7,11.9,6.6,6.2,153.2,0,Assam,-1
42.5,134.2,15.9,9.7,6.2,137.0,1,Assam,-1
37.5,144.7,11.0,9.9,5.4,147.2,0,Assam,-1
40.6,139.4,6.5,9.1,4.8,141.9,0,Assam,-1
31.6,145.1,8.8,6.9,6.5,147.6,0,Assam,-1
56.7,138.8,22.4,8.3,4.3,141.3,1,Assam,-1
25.5,155.9,6.5,7.6,4.1,158.4,0,Assam,-1
56.7,161.1,22.8,7.7,6.4,164.6,1,Bhuttan,+1
45.2,144.1,9.7,7.2,6.0,147.9,0,Assam,-1
65.7,142.5,11.1,9.1,6.8,146.0,0,Bhuttan,+1
32.1,144.9,8.1,7.5,4.0,147.4,0,Assam,-1
61.0,141.7,15.0,9.0,6.9,148.9,1,Bhuttan,+1
52.1,151.8,6.7,11.0,5.2,156.8,1,Bhuttan,+1
37.2,134.4,9.5,6.6,4.7,138.4,1,Assam,-1
51.3,139.2,11.0,7.6,5.5,141.7,0,Assam,-1
40.1,131.9,7.4,8.0,7.7,137.0,1,Bhuttan,+1
41.1,133.1,0.8,10.0,6.5,139.0,1,Bhuttan,+1
44.4,146.8,14.2,4.2,7.4,150.3,1,Bhuttan,+1
56.6,138.1,13.1,8.5,6.0,140.6,0,Assam,-1
37.9,149.3,8.9,9.8,6.0,158.7,1,Bhuttan,+1
49.4,149.1,6.4,8.0,6.3,152.6,1,Bhuttan,+1
37.6,138.4,13.5,8.8,4.1,140.9,0,Assam,-1
51.4,145.5,14.4,7.5,7.1,150.0,0,Assam,-1
44.6,134.1,4.7,10.8,5.3,141.4,1,Bhuttan,+1
34.8,130.1,8.7,8.4,6.3,135.5,1,Bhuttan,+1
22.8,133.4,10.6,8.1,5.4,135.9,0,Assam,-1
66.7,153.2,9.7,8.2,5.7,156.7,1,Bhuttan,+1
53.6,154.2,16.8,6.7,4.8,157.7,1,Bhuttan,+1
45.9,133.2,15.6,6.3,3.7,135.7,0,Assam,-1
40.7,136.5,12.2,7.8,4.4,139.1,1,Assam,-1
37.0,147.0,11.8,12.3,4.6,151.3,1,Bhuttan,+1
59.1,149.9,20.2,9.2,5.0,153.5,0,Assam,-1
59.7,160.6,7.0,9.5,6.2,163.1,0,Assam,-1
54.3,169.3,14.6,4.9,5.4,171.8,0,Assam,-1
31.0,146.0,7.9,9.9,6.2,149.5,1,Bhuttan,+1
44.6,114.9,15.1,10.1,5.2,117.9,0,Assam,-1
43.8,161.4,13.5,7.1,5.5,165.3,0,Assam,-1
35.2,152.5,10.3,9.0,7.4,156.0,1,Bhuttan,+1
44.6,155.8,5.7,9.8,6.8,161.9,1,Bhuttan,+1
48.6,143.1,9.4,12.2,6.1,147.2,1,Bhuttan,+1
30.4,132.8,1.7,11.4,5.4,136.5,1,Bhuttan,+1
24.4,149.0,12.1,9.6,5.9,152.5,1,Bhuttan,+1
42.2,139.3,7.6,11.8,6.8,142.8,0,Bhuttan,+1
49.4,144.1,13.2,8.4,6.0,147.6,1,Bhuttan,+1
63.3,143.0,6.1,6.8,6.6,145.5,0,Assam,-1
35.9,123.0,7.2,7.9,5.6,130.6,1,Bhuttan,+1
32.9,145.3,12.5,8.2,5.6,150.4,1,Bhuttan,+1
68.4,142.8,-2.6,10.4,7.0,147.5,1,Bhuttan,+1
42.1,144.2,22.0,6.2,7.1,147.7,0,Bhuttan,+1
45.8,148.8,7.0,6.2,5.7,151.3,0,Assam,-1
34.3,145.0,5.6,5.3,8.0,147.5,0,Assam,-1
59.0,126.2,9.4,9.0,5.4,128.7,0,Assam,-1
39.7,139.1,11.9,11.3,6.2,145.3,1,Bhuttan,+1
14.4,174.4,13.5,7.3,4.8,176.9,0,Assam,-1
65.4,158.8,11.2,10.7,4.4,164.2,1,Bhuttan,+1
41.6,168.6,19.0,8.3,5.9,171.1,0,Assam,-1
54.7,146.5,11.9,8.1,6.0,149.0,0,Assam,-1
37.6,136.5,12.2,8.5,4.3,139.0,0,Assam,-1
53.8,140.1,8.0,12.9,4.3,143.6,1,Bhuttan,+1
52.0,145.7,16.1,10.9,6.8,149.5,1,Bhuttan,+1
61.3,137.9,8.8,10.4,6.5,142.6,1,Bhuttan,+1
47.6,145.7,12.3,9.9,7.0,149.3,1,Bhuttan,+1
40.9,155.3,18.2,8.9,3.6,158.5,0,Assam,-1
30.5,140.3,11.3,9.6,5.5,145.5,1,Bhuttan,+1
55.2,144.7,6.4,9.2,5.6,149.1,1,Bhuttan,+1
41.3,159.6,12.1,9.2,3.5,162.4,0,Assam,-1
37.4,154.9,8.0,6.3,5.2,157.4,0,Assam,-1
40.3,146.2,-3.0,11.0,7.1,149.7,0,Bhuttan,+1
52.5,133.5,12.5,8.7,5.5,136.0,1,Assam,-1
45.7,144.9,11.5,10.9,5.1,147.4,0,Assam,-1
53.8,150.6,12.9,5.4,5.1,153.1,0,Assam,-1
59.4,139.5,17.8,7.3,4.9,142.0,1,Assam,-1
51.0,147.3,4.9,8.5,5.8,151.5,1,Bhuttan,+1
40.0,151.0,14.4,9.4,5.1,153.5,0,Assam,-1
54.9,162.4,-2.2,11.3,6.3,166.4,1,Bhuttan,+1
32.8,132.4,4.4,8.8,6.2,138.4,1,Bhuttan,+1
30.2,140.6,18.0,9.1,4.7,145.0,1,Bhuttan,+1
18.5,126.7,3.9,10.0,6.2,132.1,1,Bhuttan,+1
38.6,131.2,12.1,12.0,5.1,135.1,0,Bhuttan,+1
32.0,144.5,15.0,8.3,6.6,148.4,1,Bhuttan,+1
43.9,119.3,7.0,11.0,7.1,124.9,1,Bhuttan,+1
37.6,152.5,4.7,7.9,3.4,155.0,1,Assam,-1
47.9,152.0,0.1,11.5,6.2,158.7,1,Bhuttan,+1
49.6,135.3,9.5,13.8,6.9,139.4,1,Bhuttan,+1
44.3,152.2,12.9,13.3,6.3,157.1,1,Bhuttan,+1
56.3,151.0,7.5,9.8,4.8,153.5,0,Assam,-1
27.0,130.5,2.6,14.0,5.1,134.0,1,Bhuttan,+1
40.8,123.7,10.8,7.0,4.9,126.2,0,Assam,-1
71.0,138.7,10.1,8.7,2.6,141.2,0,Assam,-1
50.6,141.7,14.0,9.2,3.4,144.2,1,Assam,-1
48.5,138.7,3.0,7.0,5.5,145.5,1,Bhuttan,+1
42.8,151.9,17.3,7.6,4.5,154.4,0,Assam,-1
45.4,160.5,9.4,10.5,6.3,164.4,1,Bhuttan,+1
47.5,137.6,19.1,7.5,4.6,140.1,0,Assam,-1
44.8,136.2,19.2,8.7,5.1,138.7,0,Assam,-1
55.0,143.7,8.3,9.0,6.0,146.2,0,Assam,-1
43.8,133.1,13.1,8.0,6.1,135.6,0,Assam,-1
44.1,149.9,19.1,11.4,6.7,153.4,1,Bhuttan,+1
24.9,135.3,10.3,12.3,4.7,137.8,0,Assam,-1
50.4,136.3,9.9,9.2,6.5,139.8,1,Bhuttan,+1
42.0,171.0,16.9,8.9,6.3,175.1,1,Bhuttan,+1
49.2,149.7,14.6,9.4,7.0,153.2,1,Bhuttan,+1
21.8,136.1,13.1,11.4,6.9,140.1,0,Bhuttan,+1
40.0,137.1,12.1,7.9,6.6,143.8,1,Bhuttan,+1
65.2,122.9,10.5,7.2,5.6,125.4,0,Assam,-1
52.0,134.0,7.3,7.6,5.7,139.0,0,Bhuttan,+1
40.7,149.3,9.7,9.5,6.3,154.9,1,Bhuttan,+1
50.6,149.6,10.2,8.4,5.3,152.1,0,Assam,-1
33.1,133.2,10.2,7.3,5.0,135.7,0,Assam,-1
41.5,157.4,17.4,11.4,5.0,160.2,0,Assam,-1
40.6,124.3,5.6,7.1,7.7,128.6,0,Bhuttan,+1
29.5,135.7,5.5,11.8,7.1,139.5,1,Bhuttan,+1
56.6,149.7,14.3,8.3,7.2,153.6,1,Assam,-1
54.1,149.7,13.0,9.1,5.3,153.2,1,Bhuttan,+1
33.9,146.1,14.9,8.9,5.8,150.1,0,Assam,-1
35.5,122.3,11.8,5.2,4.2,124.8,0,Assam,-1
45.0,134.7,6.7,10.9,6.0,138.2,1,Bhuttan,+1
23.6,147.5,12.9,8.0,4.7,150.0,0,Assam,-1
46.8,137.7,3.1,12.8,7.0,145.9,1,Bhuttan,+1
52.7,151.0,16.2,8.1,4.9,153.5,1,Assam,-1
48.3,144.9,11.2,11.1,8.4,148.4,1,Bhuttan,+1
54.6,145.7,6.6,7.4,6.8,150.0,0,Bhuttan,+1
34.6,134.1,13.9,12.6,5.0,139.2,1,Bhuttan,+1
46.8,159.4,15.5,7.8,6.4,163.4,1,Bhuttan,+1
49.6,146.1,5.3,9.7,4.4,152.1,1,Bhuttan,+1
49.1,144.0,13.2,5.4,6.6,146.5,0,Assam,-1
55.8,145.6,11.4,7.3,6.6,148.1,0,Assam,-1
35.8,144.8,4.1,10.2,6.1,148.5,1,Bhuttan,+1
36.6,138.8,5.1,7.9,5.2,142.3,1,Bhuttan,+1
45.1,149.6,3.2,7.8,3.2,153.1,1,Bhuttan,+1
36.6,143.9,8.7,8.7,4.7,146.4,0,Assam,-1
33.8,137.6,1.6,8.1,6.7,143.7,0,Bhuttan,+1
41.3,127.6,8.7,9.6,6.2,131.1,1,Bhuttan,+1
51.0,152.6,12.2,8.0,4.8,157.0,0,Assam,-1
21.4,147.2,13.3,8.5,5.9,154.6,1,Bhuttan,+1
49.5,153.8,6.6,10.2,7.5,157.3,1,Bhuttan,+1
49.0,163.2,9.9,11.6,6.8,168.4,0,Bhuttan,+1
51.9,139.4,9.4,7.8,5.4,141.9,0,Assam,-1
61.4,145.7,6.8,7.3,6.6,149.2,1,Bhuttan,+1
60.2,127.2,4.4,10.0,4.3,132.7,1,Bhuttan,+1
34.1,136.1,18.5,10.1,6.8,139.6,1,Bhuttan,+1
45.6,138.6,10.5,5.7,5.0,141.1,0,Assam,-1
52.1,149.0,12.4,8.3,5.3,152.5,1,Bhuttan,+1
67.0,115.8,13.5,6.9,4.7,119.3,0,Assam,-1
38.6,144.6,9.6,10.3,6.2,148.1,1,Bhuttan,+1
46.2,141.2,16.7,9.6,4.8,143.7,0,Assam,-1
49.5,146.3,6.9,11.3,6.2,150.3,1,Bhuttan,+1
50.9,130.9,9.2,5.3,6.4,133.4,0,Assam,-1
40.3,158.2,12.4,9.7,5.9,160.7,0,Assam,-1
53.5,119.1,10.1,7.9,4.3,121.6,1,Assam,-1
41.5,134.8,2.8,6.3,5.8,141.1,1,Bhuttan,+1
38.2,130.8,5.5,11.8,6.1,134.4,1,Bhuttan,+1
39.4,138.7,17.5,9.7,6.0,143.8,1,Bhuttan,+1
46.7,152.6,16.3,15.4,6.5,157.5,1,Bhuttan,+1
50.0,139.9,9.2,8.5,6.1,143.4,1,Bhuttan,+1
74.6,154.0,11.9,9.1,3.0,156.5,0,Assam,-1
50.1,151.1,10.1,7.9,7.1,153.6,0,Assam,-1
55.1,156.4,10.1,10.3,7.2,159.9,1,Bhuttan,+1
40.5,131.7,9.9,7.1,4.5,134.2,0,Assam,-1
61.7,150.4,11.7,5.7,4.4,155.1,0,Assam,-1
70.9,142.9,4.5,7.8,2.2,145.4,1,Assam,-1
54.2,168.3,17.4,9.3,5.1,170.8,0,Assam,-1
43.7,150.9,10.9,8.7,4.8,154.4,1,Bhuttan,+1
44.9,141.1,11.9,9.7,5.9,145.2,1,Bhuttan,+1
25.0,141.9,9.6,6.8,5.3,147.6,1,Bhuttan,+1
69.2,158.6,11.7,7.3,4.9,161.1,0,Assam,-1
53.5,146.4,16.1,9.7,4.2,148.9,0,Assam,-1
48.8,150.6,12.0,6.6,6.6,158.2,1,Bhuttan,+1
42.1,149.5,11.9,7.0,6.1,154.4,1,Bhuttan,+1
71.7,142.4,18.4,7.0,3.9,146.2,0,Assam,-1
38.1,150.9,10.2,9.6,5.5,154.6,1,Bhuttan,+1
36.6,142.1,2.3,7.6,5.3,144.6,0,Assam,-1
40.2,141.5,15.2,7.8,4.9,144.0,1,Assam,-1
68.0,142.1,15.0,7.7,4.3,144.6,0,Assam,-1
50.9,148.3,7.8,6.5,6.0,150.8,0,Assam,-1
38.7,141.8,-2.6,8.7,6.5,147.3,1,Bhuttan,+1
61.6,151.0,7.5,4.7,4.9,157.1,1,Bhuttan,+1
54.2,133.4,6.7,9.6,6.9,140.6,1,Bhuttan,+1
43.5,129.9,1.3,10.0,4.9,138.9,1,Bhuttan,+1
50.8,132.6,12.2,6.7,4.8,135.1,0,Assam,-1
42.0,128.8,6.7,10.1,5.2,135.4,0,Bhuttan,+1
48.3,150.9,8.0,10.3,5.7,157.8,1,Bhuttan,+1
35.7,139.1,5.3,11.8,7.5,143.3,1,Bhuttan,+1
21.8,123.8,4.0,10.9,6.3,129.2,1,Bhuttan,+1
41.7,147.3,-2.5,11.0,6.0,154.1,1,Bhuttan,+1
44.4,159.8,10.8,6.4,5.2,164.3,0,Assam,-1
41.9,130.1,7.4,11.9,6.6,136.1,1,Bhuttan,+1
35.5,120.7,5.3,5.0,5.3,127.3,0,Bhuttan,+1
49.6,142.8,10.2,10.0,6.2,146.3,1,Bhuttan,+1
45.8,148.1,14.6,7.4,5.2,152.4,0,Assam,-1
33.7,150.6,7.9,7.6,6.3,154.1,1,Bhuttan,+1
65.3,129.3,11.3,8.3,5.5,131.8,0,Assam,-1
49.6,141.8,12.0,8.7,6.1,144.3,0,Assam,-1
50.9,150.6,10.3,10.7,5.6,154.5,1,Bhuttan,+1
45.9,165.8,19.7,8.6,5.3,168.3,0,Assam,-1
45.4,131.5,0.3,7.2,4.8,135.4,1,Bhuttan,+1
48.6,157.3,6.8,11.3,4.1,159.8,0,Assam,-1
52.2,158.2,-1.0,6.6,8.3,161.7,1,Bhuttan,+1
65.1,139.1,13.5,8.6,6.1,141.6,0,Assam,-1
56.0,142.1,13.1,6.9,6.8,145.6,1,Bhuttan,+1
39.4,152.3,8.1,7.8,6.4,154.8,0,Assam,-1
60.4,145.6,15.0,10.2,6.3,148.1,0,Assam,-1
48.1,154.3,11.0,6.5,6.3,156.8,0,Assam,-1
50.2,138.2,9.4,9.5,6.2,145.9,1,Bhuttan,+1
43.0,160.0,11.1,7.2,3.7,162.5,0,Assam,-1
62.5,149.6,13.3,10.0,5.3,158.4,1,Bhuttan,+1
